traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
12655.0,12/06/2024 05AM,London,Southwark,919.0,99.66,4.0,Unknown,Damaged,8429.0
12656.0,2024-03-29 02:20,London,Southwark,431.0,16.35,3.0,High,Wet,12676.0
12657.0,2024-03-07T19:30Z,London,Westminster,1248.0,48.15,2.0,Low,Wet,12491.0
12658.0,2024-03-20T00:28Z,London,Islington,2865.0,107.61,1.0,High,Wet,10564.0
12659.0,2024-01-07T06:57Z,London,Kensington,4201.0,40.84,5.0,Low,Snowy,10099.0
12660.0,2024-03-30 01:15,London,Camden,4299.0,98.46,7.0,Medium,Damaged,2444.0
12661.0,26/06/2024 01AM,London,Westminster,3115.0,56.54,1.0,High,Damaged,6255.0
12662.0,2024-05-09 20:15,London,Islington,4160.0,11.46,0.0,High,Dry,12633.0
12663.0,12/07/2024 07PM,London,Kensington,2738.0,10.07,1.0,Low,Wet,3371.0
12664.0,2024-06-05 01:58,London,Hammersmith,1528.0,78.99,9.0,High,Dry,13350.0
12665.0,2024-01-11 12:34,London,Islington,4983.0,117.42,3.0,High,Dry,12059.0
12666.0,02/02/2024 09AM,London,Camden,2237.0,79.09,6.0,Medium,Dry,13055.0
12667.0,2024-03-03 07:00,London,Chelsea,4458.0,26.89,2.0,Medium,Dry,1895.0
12668.0,09/01/2024 01AM,London,Hackney,29.0,27.08,1.0,High,Dry,11565.0
12669.0,2024-03-14 00:49,London,Southwark,3012.0,104.22,1.0,Low,Snowy,14002.0
12670.0,2024-03-28T13:56Z,London,Westminster,2210.0,74.29,6.0,Low,Snowy,14388.0
12671.0,,London,Chelsea,465.0,90.9,4.0,High,Dry,9282.0
12672.0,2024-04-06T02:05Z,London,Chelsea,1456.0,80.18,3.0,High,Damaged,7506.0
12673.0,2024-02-20 07:35,London,Chelsea,2804.0,85.29,6.0,Medium,Dry,7374.0
12674.0,2024-05-30T12:02Z,London,Camden,4821.0,85.03,9.0,Medium,Wet,10694.0
12675.0,2024-05-08 07:44,London,Hammersmith,1613.0,31.58,5.0,Low,Damaged,9699.0
12676.0,17/02/2024 11PM,London,Hackney,4404.0,19.13,4.0,High,Dry,9579.0
12677.0,2024-02-26 19:03,London,Camden,968.0,118.43,7.0,Medium,Snowy,8429.0
12678.0,17/07/2024 03AM,London,Chelsea,1757.0,69.21,3.0,High,Dry,1550.0
12679.0,2024-07-15 07:07,London,Islington,2520.0,65.72,3.0,High,Wet,4799.0
12680.0,2024-04-12T14:14Z,London,Westminster,2853.0,37.14,6.0,High,Wet,6193.0
12681.0,2024-07-01 11:23,London,Westminster,2302.0,71.13,8.0,Low,Damaged,1817.0
12682.0,2024-02-11T17:09Z,London,Westminster,1949.0,115.82,8.0,Medium,Damaged,7649.0
12683.0,2024-06-22 11:27,London,Westminster,1675.0,113.32,1.0,High,Wet,5578.0
12684.0,28/05/2024 11PM,London,Islington,3185.0,50.34,3.0,Low,Wet,11486.0
12685.0,24/03/2024 12AM,London,Westminster,3670.0,93.58,3.0,Low,Snowy,5348.0
12686.0,2024-01-23T23:21Z,London,Kensington,3560.0,18.77,6.0,Low,Snowy,14912.0
12687.0,29/02/2024 02PM,London,Kensington,919.0,68.97,4.0,Medium,Dry,7158.0
12688.0,2024-02-10 04:36,London,Chelsea,3179.0,39.79,9.0,Low,Dry,6712.0
12689.0,2024-03-23T09:50Z,London,Hackney,793.0,15.11,7.0,Medium,Damaged,7517.0
12690.0,10/01/2024 12AM,London,Southwark,2500.0,81.67,1.0,High,Snowy,8992.0
12691.0,2024-04-09 01:03,London,Hackney,3311.0,107.52,4.0,Low,Damaged,11140.0
12692.0,2024-05-17 00:44,London,Southwark,3783.0,92.34,3.0,Medium,Snowy,9499.0
12693.0,2024-06-28 05:47,London,Hammersmith,3898.0,53.53,8.0,Low,Snowy,8636.0
12694.0,2024-06-10 22:39,London,Southwark,431.0,77.81,3.0,Medium,Snowy,11795.0
12695.0,2024-03-04 14:41,London,Camden,2080.0,14.83,6.0,Low,Wet,11379.0
12696.0,2024-01-14 11:38,London,Kensington,1268.0,102.03,2.0,High,Snowy,1706.0
12697.0,07/03/2024 11AM,London,Islington,3469.0,100.25,3.0,Medium,Snowy,9109.0
12698.0,29/04/2024 04AM,London,Camden,2018.0,93.6,0.0,Low,Wet,838.0
12699.0,2024-06-19 08:36,London,Hammersmith,1745.0,76.19,6.0,Low,Damaged,13572.0
12700.0,2024-02-14T08:43Z,London,Kensington,3291.0,-14.873320879206013,5.0,Low,Dry,2720.0
12701.0,2024-05-17T04:19Z,London,Westminster,4644.0,22.03,9.0,Medium,Dry,1242.0
12702.0,2024-01-17T23:46Z,London,Southwark,2184.0,112.83,8.0,Medium,Damaged,11440.0
12703.0,2024-03-11T18:17Z,London,Islington,2259.0,116.08,0.0,Medium,Damaged,9501.0
12704.0,2024-07-02T22:53Z,London,Hackney,1640.0,39.59,8.0,High,Damaged,1425.0
12705.0,2024-02-10T16:54Z,London,Westminster,648.0,55.27,6.0,Medium,Snowy,8781.0
12706.0,2024-03-25T06:56Z,London,Hammersmith,4019.0,64.28,0.0,High,Dry,14969.0
12707.0,11/06/2024 11AM,London,Islington,3494.0,118.4,9.0,Low,Damaged,1886.0
,2024-05-03T14:38Z,London,Hammersmith,2756.0,64.86,7.0,Medium,Damaged,9264.0
12709.0,2024-06-08T22:19Z,London,Camden,4782.0,-13.938879548788128,5.0,High,Wet,1456.0
12710.0,2024-03-06T21:01Z,London,Islington,1262.0,20.0,6.0,Medium,Damaged,8390.0
12711.0,2024-07-09 05:56,London,Islington,1713.0,52.75,3.0,Medium,Snowy,7381.0
12712.0,09/03/2024 09PM,London,Kensington,1834.0,28.25,7.0,Medium,Snowy,6876.0
12713.0,2024-01-13T23:45Z,London,Islington,3761.0,103.27,6.0,Medium,Snowy,6034.0
12714.0,2099-00-00 99:99,London,Westminster,1429.0,112.82,3.0,High,Dry,11223.0
12715.0,2024-03-28 18:19,London,Chelsea,462.0,79.18,9.0,High,Damaged,3732.0
12716.0,2024-02-19 12:47,London,Westminster,2627.0,77.4,3.0,Low,Snowy,14908.0
12717.0,2024-04-12T15:50Z,London,Hammersmith,1167.0,43.03,3.0,Medium,Wet,11640.0
12718.0,2024-03-28T12:37Z,London,Westminster,4276.0,42.19,8.0,Low,Wet,556.0
12719.0,06/05/2024 05PM,London,Hackney,1803.0,10.2,7.0,High,Damaged,13745.0
12720.0,03/04/2024 04PM,London,Hammersmith,243.0,66.51,0.0,Low,Damaged,13245.0
12721.0,17/07/2024 09AM,London,Islington,2397.0,29.15,4.0,Low,Wet,10932.0
12722.0,2024-02-21 15:30,London,Southwark,4391.0,33.29,,Medium,Wet,5848.0
12723.0,2024-07-02 07:04,London,Chelsea,73.0,116.38,4.0,Medium,Wet,11294.0
12724.0,2024-06-27 04:37,London,Camden,2204.0,17.83,3.0,Medium,Wet,2205.0
12725.0,30/05/2024 10PM,London,Kensington,1759.0,8.22,8.0,High,Wet,14774.0
12726.0,17/07/2024 10AM,London,Westminster,1867.0,72.13,8.0,Low,Snowy,12987.0
12727.0,2024-03-11 14:40,London,Kensington,4637.0,115.11,5.0,Low,Damaged,2428.0
12728.0,2024-06-06 08:41,London,Hammersmith,2475.0,74.94,6.0,Low,Damaged,9069.0
12729.0,16/02/2024 07AM,London,Camden,2208.0,25.04,2.0,High,Wet,13881.0
12730.0,11/04/2024 03AM,London,Hammersmith,4866.0,45.89,7.0,Medium,Damaged,7767.0
12731.0,2024-03-20T01:05Z,London,Chelsea,3196.0,52.84,3.0,High,Dry,4723.0
12732.0,04/02/2024 07PM,London,Islington,2790.0,21.36,2.0,Low,Damaged,6840.0
12733.0,29/05/2024 05PM,London,Islington,3741.0,15.8,7.0,High,Damaged,5996.0
12734.0,2024-03-07T20:53Z,London,Hammersmith,1909.0,7.73,6.0,High,Damaged,6907.0
12735.0,2024-04-10T14:07Z,London,Westminster,3574.0,74.61,2.0,High,Snowy,1542.0
12736.0,14/02/2024 04PM,London,Islington,1833.0,24.21,0.0,High,Wet,11104.0
12737.0,02/07/2024 06AM,London,Kensington,1157.0,83.6,1.0,High,Dry,6052.0
12738.0,,London,Kensington,3544.0,81.78,7.0,High,Snowy,13614.0
12739.0,22/03/2024 06PM,London,Hammersmith,2867.0,48.33,1.0,Medium,Wet,12114.0
12740.0,2024-06-14 16:11,London,Southwark,2347.0,102.52,8.0,High,Wet,294.0
12741.0,2024-04-25T09:16Z,London,Southwark,3588.0,78.95,5.0,Low,Dry,11493.0
12742.0,2024-02-05 16:58,London,Hackney,4380.0,92.49,9.0,Low,Dry,14631.0
12743.0,2024-01-20 14:31,London,Hackney,1673.0,15.54,9.0,Low,Damaged,7188.0
12744.0,2024-02-15T05:38Z,London,Westminster,85.0,95.36,7.0,Medium,Damaged,8975.0
12745.0,29/02/2024 11AM,London,Hackney,55.0,97.11,1.0,Low,Dry,3150.0
12746.0,2024-01-13 16:27,London,Hammersmith,3455.0,74.32,7.0,Low,Snowy,8892.0
12747.0,2024-03-30T18:32Z,London,Islington,3115.0,35.51,5.0,Medium,Damaged,12077.0
12748.0,2024-02-08 03:00,London,Southwark,3609.0,98.6,6.0,High,Wet,6513.0
12749.0,2024-03-15T10:21Z,London,Camden,302.0,28.46,3.0,Low,Wet,4872.0
12750.0,2024-06-10T16:28Z,London,Islington,1111.0,81.66,4.0,Low,Snowy,2666.0
12751.0,2024-04-25T15:44Z,London,Hackney,1347.0,96.47,7.0,High,Snowy,2880.0
12752.0,2024-05-21T16:16Z,London,Chelsea,2102.0,56.94,4.0,Medium,Dry,4341.0
12753.0,26/05/2024 01AM,London,Westminster,2722.0,82.34,4.0,High,Dry,12479.0
12754.0,2024-05-16 00:54,London,Chelsea,2671.0,119.4,1.0,High,Damaged,9281.0
12755.0,2024-05-09 17:25,London,Kensington,668.0,24.18,3.0,Medium,Damaged,3507.0
12756.0,2024-04-13T20:50Z,London,Hackney,2192.0,103.57,0.0,Low,Wet,11394.0
12757.0,2024-04-16 08:17,London,Camden,4874.0,45.26,2.0,Medium,Wet,7289.0
12758.0,2024-04-26 18:50,London,Westminster,4923.0,6.06,3.0,Low,Dry,14829.0
12759.0,2024-07-06T15:22Z,London,Hackney,1649.0,114.12,0.0,Low,Dry,218.0
12760.0,2024-04-18 19:23,London,Camden,672.0,32.67,4.0,Medium,Wet,5178.0
12761.0,2024-04-06 04:12,London,Kensington,4104.0,22.58,5.0,High,Dry,1812.0
12762.0,2024-01-10T17:13Z,London,Kensington,4558.0,54.75,7.0,High,Damaged,9174.0
12763.0,2024-05-29 03:26,London,Islington,1388.0,18.05,1.0,Low,Wet,11865.0
12764.0,07/07/2024 08AM,London,Kensington,4197.0,119.04,9.0,Medium,Snowy,3894.0
12765.0,2024-03-28 03:14,London,Islington,1820.0,38.98,1.0,Medium,Wet,10045.0
12766.0,2024-06-08T15:18Z,London,Hammersmith,3612.0,91.33,7.0,Medium,Wet,2982.0
12767.0,2024-03-17 16:53,London,Westminster,1774.0,68.61,9.0,Low,Damaged,7741.0
12768.0,2024-07-09 03:56,London,Chelsea,4845.0,84.67,1.0,Low,Dry,2290.0
12769.0,2024-03-24 18:45,London,Kensington,726.0,109.95,9.0,High,Dry,1548.0
12770.0,2024-05-28 21:18,London,Westminster,710.0,95.35,7.0,High,Wet,5762.0
12771.0,2024-06-24 08:02,London,Islington,3852.0,33.85,5.0,Medium,Snowy,2007.0
12772.0,2024-06-10 00:54,London,Southwark,250.0,82.18,8.0,High,Damaged,8644.0
12773.0,2024-04-10T18:18Z,London,Camden,94.0,25.92,8.0,Medium,Damaged,1927.0
12774.0,18/01/2024 07AM,London,Kensington,4690.0,106.74,4.0,High,Damaged,14709.0
12775.0,2024-04-12T01:26Z,London,Westminster,3479.0,77.16,9.0,Low,Damaged,2895.0
12776.0,12/05/2024 07PM,London,Westminster,2847.0,53.48,3.0,Medium,Snowy,4680.0
12777.0,31/03/2024 10PM,London,Islington,4677.0,66.84,6.0,High,Snowy,9185.0
12778.0,2024-04-18 02:03,London,Kensington,4755.0,62.64,7.0,High,Snowy,14156.0
12779.0,2024-03-17T11:34Z,London,Southwark,623.0,41.83,0.0,Low,Wet,6875.0
12780.0,15/03/2024 06AM,London,Islington,838.0,83.21,8.0,High,Damaged,797.0
12781.0,2024-01-03 10:46,London,Camden,3269.0,31.54,3.0,Medium,Snowy,6879.0
12782.0,2024-02-25 18:13,London,Kensington,343.0,56.84,9.0,Medium,Dry,9037.0
12783.0,2024-05-25 19:42,London,Southwark,1300.0,51.66,4.0,Low,Damaged,13078.0
12784.0,2024-03-18 12:32,London,Westminster,328.0,83.07,6.0,Medium,Dry,11061.0
12785.0,2024-07-06T15:20Z,London,Kensington,3025.0,67.98,4.0,High,Snowy,835.0
12786.0,21/01/2024 11PM,London,Southwark,1022.0,118.5,2.0,High,Dry,11395.0
12787.0,12/07/2024 09AM,London,Camden,2228.0,50.95,3.0,High,Dry,6018.0
12788.0,2024-04-05T04:51Z,London,Southwark,727.0,23.4,7.0,High,Damaged,9782.0
12789.0,2024-02-11 14:18,London,Islington,3456.0,113.24,0.0,High,Damaged,8114.0
12790.0,2024-02-22T21:35Z,London,Chelsea,3772.0,36.13,5.0,Low,Dry,13660.0
12791.0,2024-05-16 02:36,London,Camden,3841.0,81.64,7.0,High,Damaged,3872.0
12792.0,2024-03-24 15:44,London,Chelsea,160.0,93.56,5.0,Low,Wet,10825.0
12793.0,2024-05-09 07:45,London,Hammersmith,855.0,86.5,2.0,Medium,Dry,2891.0
12794.0,2024-07-01 05:45,London,Camden,2144.0,79.56,2.0,Medium,Snowy,13121.0
12795.0,09/05/2024 12PM,London,Kensington,20828.0,119.68,9.0,Low,Damaged,7888.0
12796.0,2099-00-00 99:99,London,Camden,4813.0,105.3,2.0,Medium,Damaged,1498.0
12797.0,2024-07-18 19:55,London,Kensington,3913.0,71.74,4.0,Medium,Damaged,11787.0
12798.0,2024-03-24T04:33Z,London,Hammersmith,4160.0,26.26,0.0,Medium,Damaged,1173.0
12799.0,2024-01-01 05:06,London,Southwark,4740.0,48.08,8.0,Low,Snowy,5359.0
12800.0,27/05/2024 01PM,London,Kensington,2774.0,47.36,8.0,Medium,Damaged,14216.0
12801.0,2024-05-31 17:46,London,Westminster,3673.0,64.89,6.0,High,Dry,4902.0
12802.0,2024-05-19 07:28,London,Southwark,1999.0,79.35,7.0,Medium,Wet,4113.0
12803.0,TBD,London,Kensington,650.0,43.83,6.0,High,Wet,3478.0
12804.0,25/03/2024 05PM,London,Hackney,3818.0,62.98,7.0,Medium,Snowy,559.0
12805.0,26/03/2024 06PM,London,Hammersmith,2002.0,48.47,0.0,Low,Wet,1822.0
12806.0,05/04/2024 09PM,London,Hammersmith,3219.0,114.19,3.0,High,Dry,2050.0
12807.0,2024-06-28T23:24Z,London,Southwark,1389.0,28.63,6.0,Low,Damaged,8552.0
12808.0,2024-06-01 03:22,London,Westminster,2939.0,26.78,9.0,Medium,Damaged,9618.0
12809.0,2024-03-21T14:05Z,London,Camden,4891.0,73.04,7.0,Low,Snowy,11481.0
12810.0,2024-04-26 18:05,London,Islington,870.0,119.05,8.0,Medium,Wet,7665.0
12811.0,2024-06-03T20:19Z,London,Hackney,1107.0,85.29,3.0,Low,Wet,11050.0
12812.0,06/04/2024 02PM,London,Westminster,2375.0,25.8,6.0,Low,Damaged,12557.0
12813.0,,London,Westminster,3082.0,11.3,54.0,Low,Snowy,6927.0
12814.0,2024-02-23 00:19,London,Islington,522.0,106.65,3.0,High,Dry,10376.0
12815.0,2024-07-14T21:59Z,London,Hammersmith,348.0,79.22,5.0,High,Damaged,3262.0
12816.0,2024-03-13T21:45Z,London,Camden,4953.0,66.05,6.0,High,Damaged,6449.0
12817.0,06/07/2024 03AM,London,Camden,4614.0,50.02,7.0,Low,Damaged,2396.0
12818.0,2024-03-27T22:30Z,London,Kensington,2506.0,51.07,8.0,Low,,3115.0
12819.0,2024-06-27 15:03,London,Hammersmith,2751.0,47.05,2.0,Low,Dry,14607.0
12820.0,2024-05-06 18:52,London,Hackney,381.0,112.57,0.0,Medium,Damaged,11314.0
12821.0,2024-03-05T13:48Z,London,Kensington,4299.0,15.42,4.0,Medium,Snowy,8767.0
12822.0,17/03/2024 04PM,London,Islington,3891.0,53.44,3.0,Low,Dry,1061.0
12823.0,2024-03-27 09:27,London,Hammersmith,4020.0,48.94,33.0,High,Dry,12303.0
12824.0,2024-05-02T18:59Z,London,Westminster,1874.0,90.69,6.0,Low,Damaged,4575.0
12825.0,27/03/2024 11PM,London,Islington,4340.0,79.41,8.0,High,Damaged,12585.0
12826.0,15/05/2024 05AM,London,Hammersmith,2794.0,15.23,0.0,High,Wet,10969.0
12827.0,15/04/2024 09AM,London,Westminster,4491.0,29.2,5.0,High,Invalid,6320.0
12828.0,2024-01-18T16:49Z,London,Hammersmith,4806.0,39.61,4.0,Medium,Dry,1587.0
12829.0,2024-06-16 16:18,London,Westminster,2769.0,83.87,9.0,Medium,Wet,9000.0
12830.0,2024-03-16T02:34Z,London,Islington,639.0,69.43,2.0,Medium,Dry,5020.0
12831.0,28/04/2024 11AM,London,Hammersmith,4350.0,46.09,6.0,Medium,Wet,6012.0
12832.0,25/02/2024 11PM,London,Kensington,4759.0,52.19,2.0,High,Damaged,8285.0
12833.0,06/01/2024 12PM,London,Camden,3614.0,87.39,0.0,Medium,Damaged,1062.0
12834.0,12/07/2024 02PM,London,Southwark,4950.0,8.92,6.0,Low,Snowy,9125.0
12835.0,2024-03-21 20:36,London,Islington,3389.0,93.14,5.0,Low,Snowy,1758.0
12836.0,01/03/2024 11PM,London,Camden,3342.0,100.39,6.0,Medium,Snowy,7373.0
12837.0,2024-05-19T16:29Z,London,Southwark,3622.0,99.79,2.0,Medium,Wet,13132.0
12838.0,2024-07-04T04:27Z,London,Islington,4475.0,109.19,1.0,Low,Dry,7534.0
12839.0,2024-04-25 00:26,London,Westminster,4418.0,27.4,1.0,Medium,Wet,14475.0
12840.0,2024-07-14 09:09,London,Hackney,2013.0,94.3,0.0,Low,Snowy,7020.0
12841.0,2024-03-20T18:19Z,London,Islington,94.0,64.86,3.0,High,Dry,4992.0
12842.0,24/03/2024 12PM,London,Hammersmith,1172.0,99.56,6.0,High,Wet,2584.0
12843.0,13/05/2024 11AM,London,Camden,1343.0,23.7,5.0,Low,Snowy,4494.0
12844.0,2024-04-24T13:29Z,London,Hammersmith,3884.0,53.98,6.0,High,Damaged,12264.0
12845.0,2024-06-14 10:52,London,Southwark,1568.0,94.99,1.0,High,Snowy,14407.0
12846.0,2024-05-05T15:11Z,London,Hammersmith,2538.0,69.37,6.0,Low,Dry,10878.0
12847.0,2024-07-14 02:03,London,Southwark,1907.0,24.72,9.0,High,Snowy,12054.0
12848.0,2024-02-11T11:36Z,London,Islington,3398.0,28.8,8.0,High,Damaged,589.0
12849.0,2024-03-26 23:05,London,Camden,20788.0,62.73,7.0,Low,Snowy,4818.0
12850.0,2024-02-13T15:24Z,London,Westminster,3362.0,74.48,3.0,Medium,Wet,5845.0
12851.0,19/02/2024 11PM,London,Hackney,,72.76,7.0,Low,Wet,11699.0
12852.0,2024-03-06T11:42Z,London,,4852.0,15.5,8.0,Medium,Damaged,3615.0
12853.0,2024-04-10T01:24Z,London,Hackney,3056.0,13.49,9.0,Low,Dry,7994.0
12854.0,2024-05-26 19:37,London,Camden,2093.0,93.0,1.0,High,Damaged,5430.0
12855.0,2024-07-02T17:05Z,London,Southwark,3719.0,93.57,4.0,High,Dry,14714.0
12856.0,16/02/2024 05PM,London,Westminster,175.0,119.07,2.0,Medium,Damaged,10503.0
12857.0,2024-01-26T21:02Z,London,Kensington,2535.0,22.77,9.0,Low,Snowy,5727.0
12858.0,31/03/2024 07PM,London,Southwark,4931.0,29.05,1.0,Medium,Damaged,10860.0
12859.0,2024-04-05 03:56,London,Camden,276.0,59.62,1.0,Low,Wet,11580.0
12860.0,2024-07-14T03:33Z,London,Southwark,1148.0,41.16,4.0,Medium,Wet,13283.0
12861.0,15/06/2024 06PM,London,Camden,3555.0,71.93,2.0,Medium,Wet,9275.0
12862.0,2024-05-12T06:32Z,London,Southwark,204.0,16.48,0.0,Medium,Snowy,11249.0
12863.0,2024-05-13 18:55,London,Southwark,458.0,95.65,2.0,High,Wet,7433.0
12864.0,18/02/2024 09AM,London,Islington,504.0,19.91,6.0,High,Snowy,12834.0
12865.0,2024-05-01T06:05Z,London,Kensington,2811.0,71.07,5.0,Medium,Wet,3782.0
12866.0,23/02/2024 10AM,London,Hammersmith,2388.0,118.52,9.0,High,Dry,4215.0
12867.0,2099-00-00 99:99,London,Hammersmith,3968.0,10.97,0.0,Low,Damaged,8354.0
12868.0,2024-07-12 00:59,London,Southwark,973.0,79.21,5.0,Medium,Dry,9421.0
12869.0,TBD,London,Camden,3580.0,37.42,1.0,Medium,Dry,5946.0
12870.0,2024-03-16 14:36,London,Chelsea,1390.0,53.52,7.0,Medium,Dry,13464.0
12871.0,26/03/2024 04PM,London,Kensington,4897.0,67.51,9.0,Low,Wet,8719.0
12872.0,2099-00-00 99:99,London,Camden,703.0,7.56,8.0,Low,Snowy,8604.0
12873.0,19/05/2024 04AM,London,Islington,3968.0,52.17,2.0,High,Dry,13253.0
12874.0,2024-02-22 23:05,London,Chelsea,1989.0,102.64,1.0,Low,Damaged,9059.0
12875.0,2024-05-10 13:00,London,Islington,1556.0,50.85,9.0,High,Damaged,3295.0
12876.0,2024-04-24 06:27,London,Camden,2240.0,87.83,7.0,Low,Dry,8686.0
12877.0,2024-02-07 00:52,London,Chelsea,2648.0,,7.0,Medium,Damaged,7361.0
12878.0,2024-01-06T15:59Z,London,Westminster,4532.0,98.8,1.0,Medium,Dry,13499.0
12879.0,16/03/2024 05PM,London,Kensington,3147.0,38.47,0.0,Low,Dry,9940.0
12880.0,2024-05-26 08:14,London,Kensington,2764.0,13.47,2.0,Low,Dry,8367.0
12881.0,2024-02-09 14:03,London,Kensington,3655.0,104.25,1.0,Medium,Damaged,6287.0
12882.0,2024-02-21T21:34Z,London,Kensington,505.0,89.39,1.0,Low,Wet,9117.0
12883.0,2024-01-28 16:58,London,Westminster,4688.0,47.23,2.0,Medium,Wet,10696.0
12884.0,2024-05-08T20:42Z,London,Hackney,2053.0,14.35,8.0,Medium,Wet,14536.0
12885.0,2024-01-25 22:50,London,Camden,2270.0,43.93,9.0,High,Damaged,13521.0
12886.0,2024-05-16 04:10,London,Islington,4274.0,32.05,8.0,Low,Snowy,5420.0
12887.0,26/02/2024 02PM,London,Southwark,4567.0,112.22,7.0,Low,Snowy,1540.0
12888.0,2024-02-16 02:00,London,Southwark,782.0,42.64,1.0,Medium,Snowy,1958.0
12889.0,2024-02-24 05:56,London,Hackney,1217.0,115.53,2.0,High,Dry,8273.0
12890.0,2024-01-11T16:54Z,London,Westminster,62.0,103.52,5.0,Medium,Snowy,8262.0
12891.0,05/02/2024 07PM,London,Hackney,3158.0,116.67,8.0,High,Dry,723.0
12892.0,2024-04-06T08:55Z,London,Islington,4573.0,112.41,7.0,Medium,Snowy,13723.0
12893.0,2024-04-21T21:59Z,London,Westminster,3124.0,117.12,5.0,Low,Wet,9165.0
12894.0,2024-07-11T23:11Z,London,Camden,3129.0,105.48,1.0,Medium,Damaged,6244.0
12895.0,2024-04-21 06:41,London,Hackney,224.0,38.36,9.0,High,Damaged,11081.0
12896.0,12/03/2024 05AM,London,Hackney,616.0,96.61,1.0,High,Damaged,14566.0
12897.0,16/01/2024 01AM,London,Chelsea,1435.0,74.71,8.0,Medium,Snowy,4223.0
12898.0,06/01/2024 02PM,London,Kensington,3025.0,78.46,9.0,High,Wet,1052.0
12899.0,2024-06-30 04:26,London,Westminster,591.0,64.84,5.0,Medium,Wet,9024.0
12900.0,2024-03-22T22:27Z,London,Southwark,1028.0,36.04,3.0,Low,Damaged,4329.0
,2024-07-03T14:19Z,London,Camden,844.0,78.98,6.0,Low,Snowy,4005.0
12902.0,2024-04-28T04:41Z,London,Hackney,1020.0,46.95,5.0,Low,Damaged,6197.0
12903.0,2024-04-13T03:28Z,London,Hammersmith,3232.0,51.98,2.0,Medium,Wet,4008.0
12904.0,2024-05-23 15:29,London,Chelsea,4709.0,13.64,6.0,Medium,Snowy,7192.0
12905.0,2024-04-19 04:47,London,Chelsea,2771.0,55.98,3.0,Low,Damaged,9093.0
12906.0,2024-06-19 12:26,London,Westminster,1279.0,76.39,6.0,High,Damaged,14885.0
12907.0,2024-07-12 02:13,London,Kensington,1847.0,88.49,2.0,Low,Dry,7603.0
12908.0,TBD,London,Hackney,497.0,23.06,5.0,Medium,Dry,9746.0
12909.0,16/06/2024 01AM,London,Kensington,3206.0,76.3,5.0,Medium,Snowy,11154.0
12910.0,2024-01-18 06:54,London,Camden,3541.0,40.9,3.0,Medium,Snowy,9870.0
12911.0,05/04/2024 05AM,London,Southwark,3344.0,90.66,0.0,High,Wet,11546.0
12912.0,01/04/2024 09PM,London,Islington,2999.0,50.55,6.0,Low,Damaged,7625.0
12913.0,27/05/2024 12PM,London,Hammersmith,1579.0,12.45,7.0,Medium,Damaged,12317.0
12914.0,08/05/2024 09AM,London,Hackney,2264.0,85.3,3.0,High,Damaged,2114.0
12915.0,2024-05-08 17:20,London,Hackney,4747.0,115.82,5.0,Low,Wet,6490.0
12916.0,2024-05-14 20:50,London,Southwark,907.0,54.2,6.0,Medium,Snowy,4387.0
12917.0,2024-03-29T20:17Z,London,Islington,,26.8,8.0,High,Snowy,14869.0
12918.0,11/01/2024 12AM,London,Southwark,1632.0,66.88,7.0,Low,Damaged,13417.0
12919.0,16/07/2024 03PM,London,Kensington,3486.0,6.33,6.0,Medium,Wet,6795.0
12920.0,03/01/2024 06PM,London,Kensington,3699.0,115.43,8.0,High,Wet,8321.0
12921.0,21/04/2024 11PM,London,Southwark,4670.0,49.55,7.0,High,Damaged,2916.0
12922.0,06/05/2024 02PM,London,Kensington,1024.0,55.72,6.0,Medium,Dry,2894.0
12923.0,2024-03-15T09:06Z,London,Islington,2535.0,64.41,5.0,High,,6441.0
12924.0,2024-05-26T17:10Z,London,Chelsea,1972.0,78.42,6.0,Medium,Dry,1014.0
12925.0,2024-02-08 15:18,London,Camden,4615.0,78.79,8.0,Medium,Wet,9648.0
12926.0,2024-07-16 09:17,London,Camden,2990.0,110.69,0.0,Low,Dry,3937.0
12927.0,2024-04-18T22:26Z,London,Kensington,100.0,17.05,4.0,Medium,Dry,1810.0
12928.0,2024-07-12T08:15Z,London,Islington,4773.0,30.88,8.0,Low,Dry,11675.0
12929.0,2024-06-28T06:20Z,London,Southwark,3843.0,108.41,8.0,Low,Snowy,9682.0
12930.0,2024-02-06T02:40Z,London,Camden,702.0,26.51,0.0,High,Snowy,10220.0
,2024-02-01 14:09,London,Chelsea,2654.0,18.46,0.0,High,Snowy,12326.0
12932.0,2024-03-19 20:55,London,Islington,2989.0,104.3,2.0,Low,Snowy,3619.0
12933.0,2024-03-02 21:52,London,Hackney,2462.0,16.32,9.0,Low,Snowy,11435.0
12934.0,06/05/2024 09PM,London,Hackney,4057.0,67.49,3.0,High,Wet,11941.0
12935.0,19/04/2024 05AM,London,Islington,3473.0,22.83,2.0,Low,Dry,10677.0
12936.0,2024-01-16 07:20,London,Islington,763.0,54.45,7.0,Medium,Dry,14723.0
12937.0,02/01/2024 05PM,London,Islington,4628.0,41.33,7.0,Low,Wet,2817.0
12938.0,03/04/2024 06PM,London,Westminster,3373.0,109.19,5.0,High,Dry,12322.0
12939.0,2024-01-19 16:21,London,Islington,1791.0,45.04,5.0,Medium,Damaged,11602.0
12940.0,2024-06-20 21:58,London,Chelsea,413.0,26.04,2.0,Low,Snowy,7157.0
