weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
9125.0,2024-04-25 14:44,London,Spring,0.28,93.0,9.51,55.94,1826.0,Clear,960.87
9126.0,2024-05-01 19:38,London,Spring,18.34,45.0,37.72,77.45,7825.0,Clear,1013.11
9127.0,02/04/2024 10AM,London,Winter,4.0,26.0,45.88,44.49,2372.0,Rain,954.88
9128.0,2024-01-26 03:27,London,Winter,29.79,68.0,2.16,57.7,8953.0,Rain,1048.66
9129.0,2024-02-24T14:15Z,London,Winter,26.11,37.0,40.28,60.12,9003.0,Snow,955.37
9130.0,2024-03-25T02:43Z,London,Spring,25.55,63.0,3.62,28.52,872.0,Fog,996.54
9131.0,2024-07-11T21:49Z,London,Summer,26.92,35.0,17.6,69.22,3445.0,Snow,953.41
9132.0,2024-02-18 17:07,London,Winter,33.62,52.0,40.79,5.81,5177.0,Fog,1034.01
9133.0,2024-03-27T02:24Z,London,Spring,-1.15,52.0,19.42,37.81,7209.0,Storm,962.57
9134.0,2024-01-13T22:07Z,London,Winter,27.89,30.0,15.0,68.16,1701.0,Snow,1000.81
9135.0,2024-05-03 11:59,London,Spring,15.93,89.0,30.5,38.57,5138.0,Fog,971.93
9136.0,13/05/2024 09AM,London,Spring,30.56,79.0,37.41,10.92,7685.0,Rain,1046.65
9137.0,2024-01-20 06:13,London,Winter,12.93,41.0,6.58,32.84,3623.0,Fog,1029.54
9138.0,09/05/2024 11PM,London,Autumn,10.1,38.0,23.06,68.45,702.0,Clear,1012.0
9139.0,2024-01-01T02:20Z,London,Winter,13.19,61.0,36.15,25.86,4209.0,Fog,1008.69
9140.0,2024-07-11 06:37,London,Summer,2.87,94.0,32.24,45.37,3798.0,Storm,1035.3
9141.0,2024-01-09 23:06,London,Winter,6.71,34.0,2.18,72.08,4041.0,Clear,952.49
9142.0,2024-01-12 08:20,London,Winter,8.33,35.0,29.13,30.74,1653.0,Clear,978.48
9143.0,2024-01-15 00:56,London,Winter,1.95,49.0,44.53,36.09,4096.0,Snow,983.61
9144.0,06/01/2024 01AM,London,Summer,20.64,32.0,29.22,6.45,4399.0,Rain,984.41
9145.0,2024-06-28 13:16,London,Summer,13.09,50.0,28.02,54.13,673.0,Snow,1007.39
9146.0,2024-05-12 13:52,London,Spring,-4.64,81.0,45.66,9.82,2162.0,Storm,1004.27
9147.0,2024-03-06T16:25Z,London,Spring,-1.44,29.0,43.81,72.36,7165.0,Snow,995.1
9148.0,2024-04-13T10:05Z,London,Spring,7.33,60.0,1.81,32.02,4592.0,,990.69
9149.0,27/06/2024 05PM,London,Summer,4.82,92.0,29.53,64.01,593.0,Clear,971.89
9150.0,2024-05-23 12:30,London,Spring,8.76,71.0,15.46,30.5,9274.0,Clear,
9151.0,2024-06-20 11:58,London,Summer,-1.53,45.0,28.11,25.01,6940.0,Snow,1045.26
9152.0,2024-01-20T07:09Z,London,Winter,-4.46,46.0,38.83,22.51,1611.0,Clear,981.46
9153.0,2024-07-16 05:12,London,Summer,27.47,38.0,30.4,4.42,5412.0,Clear,973.17
9154.0,2024-01-14 20:56,London,Winter,29.16,80.0,5.15,33.52,7295.0,Fog,987.05
9155.0,2024-07-01T00:25Z,London,Summer,10.64,53.0,27.42,21.96,1273.0,Fog,970.32
9156.0,2024-01-30 16:11,London,Winter,22.88,66.0,41.78,42.36,9033.0,Snow,1045.86
9157.0,2024-03-12 23:55,London,Spring,0.46,85.0,16.52,3.21,478.0,Clear,954.51
9158.0,15/04/2024 01PM,London,Spring,18.43,31.0,32.64,25.42,1685.0,Storm,1000.44
9159.0,2024-03-10T05:27Z,London,Spring,11.87,51.0,32.66,47.97,4253.0,Clear,1039.26
9160.0,12/01/2024 08PM,London,Winter,20.84,53.0,47.48,76.05,1610.0,Clear,1010.39
9161.0,2024-01-16T19:16Z,London,Winter,29.06,33.0,45.01,76.63,6878.0,Snow,958.74
9162.0,09/03/2024 12PM,London,Autumn,-4.6,89.0,49.84,13.6,3138.0,Rain,997.47
9163.0,Unknown,London,Autumn,11.54,82.0,31.88,35.92,1372.0,Fog,978.69
9164.0,2024-02-28 21:07,London,Winter,9.71,43.0,19.55,57.59,9364.0,Clear,960.91
9165.0,2024-01-07T07:14Z,London,Winter,-3.56,35.0,11.91,28.53,346.0,Storm,1017.69
9166.0,12/07/2024 01PM,London,Winter,26.12,60.0,44.34,79.24,1629.0,Clear,976.62
9167.0,22/03/2024 07AM,London,Spring,19.5,34.0,16.12,44.99,1341.0,Snow,971.57
9168.0,25/02/2024 10PM,London,Winter,10.89,48.0,26.2,30.21,7443.0,Rain,975.63
9169.0,2024-07-12T04:29Z,London,Summer,14.34,66.0,19.01,45.83,4885.0,Snow,982.28
9170.0,2024-04-09T18:51Z,London,Spring,27.96,43.0,36.45,28.44,9973.0,Fog,1041.32
9171.0,2024-03-20 20:05,London,Spring,17.02,55.0,2.33,16.38,6550.0,Rain,982.61
9172.0,2024-03-12T07:34Z,London,Spring,20.24,39.0,43.35,52.99,8013.0,Storm,1039.45
9173.0,2024-03-31 02:27,London,Spring,15.93,27.0,21.01,68.17,8568.0,,955.94
9174.0,2024-01-16T19:48Z,London,Winter,32.81,71.0,9.23,36.48,3023.0,Clear,971.4
9175.0,2024-04-08T00:00Z,London,Spring,11.36,21.0,14.3,48.92,8860.0,Clear,1048.1
9176.0,05/03/2024 02PM,London,Spring,9.22,64.0,22.71,9.72,2369.0,Clear,1023.92
9177.0,29/05/2024 03PM,London,Spring,8.88,41.0,32.18,25.69,8796.0,Storm,1016.98
9178.0,16/03/2024 10PM,London,Spring,27.03,68.0,12.25,12.82,4359.0,Clear,1030.69
9179.0,08/05/2024 12AM,London,Summer,14.4,97.0,17.95,18.21,3099.0,Rain,983.46
9180.0,21/01/2024 06PM,London,Winter,6.35,38.0,48.47,19.79,9054.0,Rain,950.19
9181.0,2024-06-22T08:26Z,London,Summer,-2.31,49.0,5.67,78.01,114.0,Rain,951.27
9182.0,20/03/2024 11PM,London,Spring,6.18,76.0,10.13,62.6,4669.0,Clear,1024.24
9183.0,10/03/2024 04AM,London,Autumn,20.89,85.0,11.37,9.22,5643.0,Rain,1025.99
9184.0,2024-05-29 12:01,London,Spring,11.95,91.0,0.71,56.08,3364.0,Storm,988.47
9185.0,2024-02-10T08:20Z,London,Winter,11.67,72.0,0.61,27.79,5978.0,Fog,987.28
9186.0,2024-07-17T09:55Z,London,Summer,-3.75,40.0,42.75,44.2,6056.0,Snow,1027.34
9187.0,2024-01-13 14:54,London,Winter,19.72,76.0,2.84,19.01,3307.0,Storm,1024.73
9188.0,2024-06-19 04:33,London,Summer,17.28,84.0,48.24,55.63,6472.0,Rain,1018.93
9189.0,11/05/2024 12PM,London,Autumn,-2.84,85.0,6.33,68.34,2128.0,Storm,1014.72
9190.0,03/04/2024 09PM,London,Spring,17.95,47.0,22.11,10.18,1593.0,Clear,1000.22
9191.0,2024-05-23T05:01Z,London,Spring,-4.64,45.0,44.07,44.42,162.0,Rain,990.73
9192.0,2024-07-07 21:03,London,Summer,-4.17,34.0,2.8,24.33,4978.0,Snow,990.38
9193.0,10/04/2024 12PM,London,Autumn,31.41,70.0,26.15,41.79,552.0,Rain,983.78
9194.0,2024-06-18 06:31,London,Summer,15.4,26.0,15.15,47.48,4778.0,Rain,1019.67
9195.0,2024-06-20 21:08,London,Summer,29.95,80.0,38.62,73.08,5864.0,Fog,957.3
9196.0,19/01/2024 10PM,London,Winter,3.03,73.0,13.84,52.96,3935.0,Snow,1039.15
9197.0,11/03/2024 02PM,London,Autumn,5.64,89.0,6.89,24.56,2107.0,Clear,1046.48
9198.0,2024-03-03 16:12,London,Spring,1.82,91.0,12.69,67.7,9460.0,Snow,997.23
9199.0,2024-02-14 14:33,London,Winter,16.9,42.0,24.86,67.77,9580.0,Rain,1019.47
9200.0,09/07/2024 07PM,London,Autumn,13.85,50.0,0.12,36.45,3701.0,Rain,957.79
9201.0,2024-04-28T10:50Z,London,Spring,-0.79,80.0,32.67,6.11,303.0,Storm,994.8
9202.0,2024-03-15T13:49Z,London,Spring,19.21,60.0,7.31,23.4,9579.0,Clear,983.35
9203.0,2024-01-25 20:12,London,Winter,22.99,99.0,30.66,69.1,2274.0,Snow,1016.85
9204.0,26/01/2024 10AM,London,Winter,17.01,35.0,10.74,66.56,355.0,Rain,961.69
,2024-03-01 06:26,London,Spring,0.83,21.0,19.37,27.94,2990.0,Fog,950.97
9206.0,2024-02-16T09:49Z,London,Winter,17.0,38.0,20.76,13.99,2109.0,Fog,1034.49
9207.0,2024-01-14T15:22Z,London,Winter,-0.83,79.0,29.07,2.82,8257.0,Storm,1017.31
9208.0,2024-06-05T00:51Z,London,Summer,29.85,28.0,16.38,79.16,7935.0,Rain,987.07
9209.0,2024-04-05T18:45Z,London,Spring,16.65,74.0,16.21,3.74,964.0,Clear,963.72
9210.0,2024-02-13 15:42,London,Winter,2.06,80.0,13.27,46.46,1223.0,Fog,1047.32
9211.0,2024-06-20 07:45,London,Summer,27.06,85.0,40.9,36.09,9976.0,Fog,984.48
9212.0,2024-03-31T21:27Z,London,Spring,28.87,99.0,35.34,36.19,7942.0,Storm,962.73
9213.0,2024-06-25 00:02,London,Summer,60.0,50.0,22.6,28.56,6443.0,Rain,950.38
9214.0,20/01/2024 09PM,London,Winter,16.14,29.0,6.06,8.5,7946.0,Storm,989.85
9215.0,2024-02-01 21:04,London,Winter,1.21,49.0,14.05,35.15,1978.0,Rain,956.38
9216.0,2024-04-10T11:32Z,London,Spring,13.89,72.0,10.25,4.89,8480.0,Snow,971.5
9217.0,30/03/2024 03AM,London,Spring,1.5,38.0,15.07,50.37,5568.0,Rain,992.95
9218.0,2024-03-10 11:03,London,Spring,30.23,59.0,47.98,11.45,1571.0,Clear,1036.51
9219.0,2024-02-15 14:10,London,Winter,4.99,56.0,1.3,58.82,8889.0,Clear,986.66
9220.0,2024-06-19 16:05,London,Summer,-3.15,64.0,39.84,10.68,6326.0,Rain,1030.78
9221.0,24/03/2024 02AM,London,Spring,-0.19,40.0,44.48,6.29,7268.0,Clear,1047.82
9222.0,01/02/2024 09AM,London,Winter,13.78,96.0,17.73,29.58,5517.0,Clear,988.47
9223.0,14/07/2024 10PM,London,Summer,12.85,95.0,11.67,26.96,5646.0,Storm,1034.58
9224.0,Unknown,London,Autumn,11.65,86.0,1.05,38.66,8826.0,Snow,976.75
9225.0,2024-05-05T20:38Z,London,Spring,34.35,24.0,47.47,76.86,123.0,CLR,1044.71
9226.0,2024-05-14 11:30,London,Spring,-2.28,64.0,34.8,45.79,8975.0,Clear,1032.87
9227.0,04/05/2024 04PM,London,Spring,22.09,29.0,1.96,21.96,3628.0,Rain,1038.91
9228.0,2024-02-04 21:35,London,Winter,3.9,69.0,46.63,31.72,3334.0,Snow,
9229.0,2024-03-28T06:53Z,London,Spring,19.29,79.0,3.62,28.87,2561.0,Snow,1024.71
9230.0,2024-04-11T19:07Z,London,Spring,-3.01,58.0,11.33,45.95,6015.0,Clear,992.26
9231.0,25/01/2024 10PM,London,Winter,21.02,44.0,26.21,20.02,9062.0,Storm,951.41
9232.0,15/02/2024 12PM,London,Winter,7.55,79.0,16.8,13.65,5888.0,Storm,1031.32
9233.0,2024-05-23 20:41,London,Spring,20.83,75.0,40.0,9.56,1392.0,Fog,1024.72
9234.0,2024-05-05 07:00,London,Spring,16.19,81.0,19.4,9.36,5885.0,Rain,1028.68
9235.0,17/01/2024 03AM,London,Winter,24.24,20.0,33.18,21.02,5868.0,Fog,953.85
9236.0,2024-04-02T11:36Z,London,Spring,15.67,54.0,21.81,72.48,1390.0,Fog,973.02
9237.0,20/01/2024 06AM,London,Winter,1.21,79.0,25.28,47.58,1206.0,Storm,1009.27
9238.0,2024-04-26T02:03Z,London,Spring,7.12,61.0,44.83,27.65,7635.0,Storm,950.41
9239.0,2024-02-21 05:35,London,Winter,32.94,54.0,28.51,20.79,4831.0,Fog,989.48
9240.0,2024-04-17T19:07Z,London,Spring,21.58,47.0,33.78,41.15,6291.0,Snow,1037.99
9241.0,03/04/2024 05AM,London,Spring,21.86,94.0,40.91,50.54,6173.0,Rain,1002.97
9242.0,2024-04-10 04:39,London,Spring,24.78,61.0,42.89,36.17,1444.0,Clear,1035.79
9243.0,,London,Spring,0.04,38.0,2.97,7.19,941.0,Snow,1007.34
9244.0,16/05/2024 01AM,London,Spring,60.0,77.0,30.04,46.56,4625.0,Storm,981.95
9245.0,2024-02-03 21:52,London,Winter,5.28,33.0,28.95,72.82,8018.0,Storm,1026.91
9246.0,2024-03-09T19:20Z,London,Spring,22.61,27.0,11.76,26.48,128.0,Storm,1021.11
9247.0,2024-02-08 02:35,London,Winter,27.04,78.0,18.73,3.61,133.0,Clear,1014.62
9248.0,2024-01-05 12:08,London,Winter,-2.35,58.0,47.63,15.24,3266.0,Clear,971.15
9249.0,30/03/2024 10AM,London,Spring,25.89,36.0,47.16,40.33,7219.0,Rain,973.5
9250.0,14/03/2024 06AM,London,Spring,13.41,38.0,9.24,69.03,7636.0,Snow,965.91
9251.0,2024-04-06 00:55,London,Spring,5.04,81.0,6.76,13.32,2039.0,Clear,1017.96
9252.0,2024-05-28T02:21Z,London,Spring,3.61,89.0,34.77,29.91,9528.0,Clear,988.58
9253.0,19/03/2024 02PM,London,Spring,29.97,49.0,0.22,10.24,1811.0,Fog,1040.12
9254.0,16/05/2024 03PM,London,Spring,20.24,43.0,34.47,22.42,3568.0,Snow,983.27
9255.0,2024-03-23T22:19Z,London,Spring,10.66,40.0,37.54,30.85,7187.0,Fog,1017.84
9256.0,2024-02-07 05:46,London,Winter,-0.96,88.0,23.42,18.44,7981.0,Snow,1009.56
9257.0,2024-06-02T05:09Z,London,Summer,16.37,32.0,8.07,67.41,3912.0,Fog,957.32
9258.0,25/05/2024 01AM,London,Spring,33.8,20.0,14.28,71.0,1358.0,Storm,1028.71
9259.0,2024-02-13T15:04Z,London,Winter,3.72,66.0,34.7,11.77,7010.0,Fog,1009.59
9260.0,2024-02-22T10:00Z,London,Winter,24.53,25.0,8.29,25.37,901.0,Storm,1020.82
9261.0,21/01/2024 07AM,,Winter,1.77,77.0,35.1,78.24,9894.0,Clear,973.89
9262.0,03/07/2024 08AM,London,Spring,25.44,70.0,46.65,5.38,669.0,Snow,986.86
9263.0,2024-05-02T14:10Z,London,Spring,10.51,29.0,13.77,29.78,2066.0,Rain,979.22
9264.0,24/04/2024 02AM,London,Spring,9.29,39.0,48.38,73.53,5685.0,Snow,984.94
9265.0,2024-05-14 23:02,London,Spring,5.32,78.0,0.87,40.65,6103.0,Storm,978.85
9266.0,2024-02-02T03:21Z,London,Winter,15.02,53.0,19.32,62.21,9718.0,Snow,951.03
9267.0,2024-04-04T12:03Z,London,Spring,31.07,58.0,8.93,73.95,5284.0,Fog,1035.4
9268.0,2024-03-14T07:30Z,London,Spring,27.35,99.0,40.15,38.8,3620.0,Clear,956.15
9269.0,2024-05-17T14:37Z,London,Spring,20.05,68.0,43.07,39.11,4721.0,Fog,994.06
9270.0,2024-02-12T06:11Z,London,Winter,23.17,48.0,28.62,13.82,6018.0,Snow,1014.32
9271.0,2024-03-07T02:49Z,London,Spring,-4.67,61.0,12.14,53.5,8768.0,Clear,966.81
9272.0,2024-05-24T16:56Z,London,Spring,32.44,84.0,29.27,23.08,436.0,Storm,1021.17
9273.0,31/01/2024 10AM,London,Winter,9.31,86.0,3.77,56.73,5069.0,Storm,1030.21
9274.0,2024-03-07T20:50Z,London,Spring,2.98,32.0,13.31,55.31,4014.0,Storm,955.39
9275.0,07/07/2024 10PM,London,Summer,19.02,53.0,23.46,67.14,886.0,Snow,975.38
9276.0,26/03/2024 03AM,London,Spring,16.27,65.0,4.33,25.25,4883.0,Snow,996.87
9277.0,2024-07-07T12:48Z,London,Summer,9.83,83.0,40.12,72.63,6726.0,Storm,969.77
9278.0,2024-06-25 19:01,London,Summer,9.02,90.0,42.4,41.44,9655.0,Snow,1040.13
9279.0,14/05/2024 07AM,London,Spring,16.72,58.0,35.07,60.23,5648.0,Snow,980.59
9280.0,2024-06-16T17:40Z,London,Summer,3.71,90.0,14.94,21.78,3368.0,Snow,967.1
9281.0,29/05/2024 02PM,London,Spring,23.09,85.0,26.92,73.77,6658.0,Rain,959.72
9282.0,2024-07-17 09:49,London,Summer,30.16,25.0,41.94,36.14,9021.0,Snow,1042.29
9283.0,2024-02-01T06:15Z,London,Winter,19.98,83.0,39.39,43.83,4423.0,Storm,972.18
9284.0,01/04/2024 01PM,London,Winter,4.36,53.0,20.97,74.32,6320.0,Clear,976.03
9285.0,2024-02-06T11:51Z,London,Winter,28.83,60.0,32.86,10.98,3054.0,Snow,1009.35
9286.0,2024-01-18T06:44Z,London,Winter,25.74,62.0,9.11,56.06,1790.0,Storm,999.91
9287.0,09/07/2024 03AM,London,Autumn,7.35,51.0,36.93,11.82,5897.0,Storm,1038.85
9288.0,2024-06-02 15:31,London,Summer,27.14,46.0,0.19,4.85,5676.0,Snow,966.8
9289.0,07/03/2024 11PM,London,Summer,22.14,41.0,3.69,68.62,3521.0,Rain,1020.35
9290.0,2024-01-21 15:48,London,Winter,18.77,87.0,22.71,28.08,8731.0,Snow,1031.42
9291.0,Unknown,London,Autumn,6.95,94.0,12.21,32.61,8283.0,Clear,969.12
9292.0,2024-05-11 00:52,London,Spring,33.01,39.0,36.21,67.86,8400.0,Clear,1017.8
9293.0,2024-04-08 00:42,London,Spring,34.64,20.0,29.05,77.89,8440.0,Clear,987.07
9294.0,2024-05-25 22:54,London,Spring,0.84,23.0,10.62,54.95,4469.0,Rain,978.45
9295.0,2024-07-15T12:24Z,London,Summer,11.84,74.0,15.97,72.73,5920.0,Clear,997.92
9296.0,2024-04-20 18:49,London,Spring,27.87,68.0,39.09,50.9,9400.0,Clear,982.22
9297.0,2099-13-40 25:61,London,Autumn,13.19,39.0,32.5,26.47,5917.0,Fog,1002.11
9298.0,2024-03-07T16:17Z,London,Spring,-3.59,84.0,11.27,58.26,770.0,Clear,969.48
9299.0,2024-04-15T20:26Z,London,Spring,24.06,46.0,17.69,10.09,7470.0,Clear,997.11
9300.0,04/05/2024 01PM,London,Spring,23.04,32.0,13.92,57.16,3837.0,Storm,1043.09
9301.0,09/04/2024 04PM,London,Autumn,,56.0,30.38,75.66,931.0,Storm,1012.73
9302.0,07/05/2024 03PM,London,Summer,22.23,32.0,26.87,54.89,7270.0,Fog,980.93
9303.0,2024-01-20T17:56Z,London,Winter,19.32,89.0,45.52,64.24,5979.0,Snow,1020.94
9304.0,21/02/2024 12AM,London,Winter,26.98,87.0,40.46,30.1,3561.0,Snow,959.71
9305.0,2024-02-13 16:08,London,Winter,33.76,22.0,21.97,65.01,592.0,Storm,989.79
9306.0,2024-04-30 15:12,London,Spring,60.0,27.0,38.09,42.51,2651.0,Clear,1020.21
9307.0,2024-03-01T01:12Z,London,Spring,7.74,58.0,23.29,73.63,6621.0,Storm,992.24
9308.0,16/03/2024 03PM,,Spring,33.3,55.0,48.37,31.83,4707.0,Clear,962.05
9309.0,2024-02-29 19:01,London,Winter,30.35,41.0,40.73,32.99,7813.0,CLR,955.13
9310.0,11/05/2024 01AM,London,Autumn,-4.65,42.0,32.35,23.64,5319.0,Storm,979.82
9311.0,2024-04-18T01:19Z,London,Spring,29.93,82.0,13.18,10.26,9758.0,Rain,1030.25
9312.0,17/04/2024 08AM,London,Spring,26.68,56.0,13.71,75.32,1580.0,Fog,965.2
9313.0,2024-07-12 03:29,London,Summer,0.32,93.0,37.05,41.47,2686.0,Fog,996.34
9314.0,2024-01-25T05:00Z,London,Winter,33.44,96.0,33.77,79.2,5049.0,Rain,1037.91
9315.0,26/04/2024 09AM,London,Spring,10.34,75.0,36.01,70.48,8973.0,Rain,979.86
9316.0,2024-01-25 10:29,London,Winter,-0.97,29.0,21.47,12.25,5549.0,Fog,968.19
9317.0,2024-02-24 22:01,London,Winter,-3.65,35.0,15.9,64.72,5814.0,Rain,1021.16
9318.0,10/03/2024 05AM,London,Autumn,15.58,86.0,43.7,48.16,9685.0,Snow,1037.69
9319.0,16/06/2024 02PM,London,Summer,5.32,73.0,46.56,32.15,756.0,Clear,982.58
9320.0,,London,Winter,-1.38,59.0,29.47,19.5,1882.0,Clear,952.72
9321.0,2024-01-10T04:07Z,London,Winter,18.85,79.0,14.53,19.69,7207.0,Rain,987.35
9322.0,2024-01-28 02:01,London,Winter,29.0,33.0,,69.8,4197.0,Rain,996.28
9323.0,2024-01-11 03:27,London,Winter,-2.65,94.0,46.46,29.9,8167.0,Fog,1047.36
9324.0,2024-01-23 00:31,London,Winter,6.75,43.0,45.79,14.27,185.0,Rain,956.74
9325.0,2024-02-15T05:24Z,London,Winter,27.36,29.0,29.05,23.96,4809.0,Snow,1004.09
9326.0,2024-07-08 19:22,London,Summer,20.33,66.0,7.62,61.43,3327.0,Fog,991.98
9327.0,2024-06-16T21:44Z,London,Summer,-0.04,32.0,2.39,58.35,7174.0,Fog,1018.0
9328.0,2024-06-26T20:55Z,London,Summer,11.52,33.0,8.51,6.98,3786.0,Storm,998.46
9329.0,2024-04-07T13:40Z,London,Spring,-0.35,51.0,23.52,72.47,8503.0,Snow,977.83
9330.0,2024-01-30 23:27,London,Winter,-3.86,92.0,30.61,76.69,6632.0,Snow,1048.84
9331.0,2024-01-05 18:20,London,Winter,60.0,20.0,27.07,30.63,2859.0,Clear,970.65
9332.0,20/04/2024 06AM,London,Spring,0.95,27.0,7.5,55.71,6819.0,Clear,984.05
9333.0,22/03/2024 10AM,London,Spring,23.23,27.0,32.42,73.51,4339.0,Fog,975.88
9334.0,23/06/2024 08PM,London,Summer,-0.67,85.0,16.31,52.55,5315.0,Fog,975.34
9335.0,2024-05-24 21:46,London,Spring,1.81,20.0,30.1,16.51,9295.0,Rain,1003.14
9336.0,2024-04-27 02:17,London,Spring,10.07,99.0,27.27,39.65,9450.0,Rain,1010.8
9337.0,21/05/2024 01PM,London,Spring,-4.49,96.0,8.39,76.35,5901.0,Fog,1037.34
9338.0,2024-05-08T11:04Z,London,Spring,-2.86,24.0,19.06,44.71,4138.0,Rain,976.31
9339.0,2024-03-16 16:55,London,Spring,29.46,93.0,27.23,45.18,3062.0,Clear,1030.96
9340.0,2024-02-20T02:40Z,London,Winter,-1.38,35.0,23.91,17.08,5575.0,Snow,1033.19
9341.0,23/02/2024 08PM,London,Winter,19.72,38.0,34.78,37.24,1196.0,Storm,984.68
9342.0,31/05/2024 01AM,London,Spring,0.58,73.0,17.46,6.81,2182.0,Fog,1017.44
9343.0,2024-06-27T09:22Z,London,Summer,-2.87,93.0,0.61,54.54,342.0,Snow,1016.72
9344.0,2024-07-05T14:08Z,London,Summer,0.09,99.0,29.97,51.82,2391.0,Rain,967.96
9345.0,2024-07-11 08:38,London,Summer,11.59,25.0,29.88,42.24,8568.0,Snow,985.82
9346.0,2024-04-05T22:05Z,London,Spring,14.0,98.0,41.4,76.76,8383.0,Storm,974.78
9347.0,2024-03-24T17:37Z,London,Spring,1.88,28.0,2.94,21.68,7707.0,Rain,956.25
9348.0,Unknown,London,Autumn,3.7,71.0,34.47,36.15,8473.0,Storm,1038.7
9349.0,17/03/2024 05AM,London,Spring,1.9,42.0,28.1,70.7,808.0,Storm,
9350.0,2024-05-09 10:41,London,Spring,15.28,96.0,39.08,6.24,1683.0,Fog,996.81
9351.0,29/04/2024 01PM,London,Spring,30.91,99.0,31.07,7.38,7383.0,Snow,1036.12
9352.0,2024-01-28T03:37Z,London,Winter,-2.3,78.0,9.87,32.59,7432.0,Clear,1020.99
9353.0,2024-01-22 05:57,London,Winter,34.04,72.0,44.1,6.24,4370.0,Snow,1042.88
9354.0,2024-01-03T13:14Z,London,Winter,12.19,68.0,29.58,56.21,4500.0,Clear,969.65
9355.0,2024-02-23 19:41,London,Winter,9.09,53.0,49.13,58.93,2396.0,Clear,1035.84
9356.0,23/03/2024 06AM,London,Spring,8.16,40.0,34.82,16.33,266.0,Snow,966.22
9357.0,17/04/2024 10PM,London,Spring,13.71,97.0,15.56,49.23,2124.0,Storm,1001.55
9358.0,2024-06-08 06:06,London,Summer,21.27,54.0,17.56,59.68,9891.0,Snow,994.28
9359.0,29/04/2024 10AM,London,Spring,-0.36,41.0,3.93,5.96,1384.0,Fog,1044.34
9360.0,24/04/2024 03AM,London,Spring,34.74,64.0,18.38,31.42,8146.0,Snow,1006.35
9361.0,2024-07-08 04:58,London,Summer,16.86,45.0,11.2,43.3,9655.0,Fog,1010.47
9362.0,2024-05-11 20:18,London,Spring,0.77,69.0,35.83,20.97,6460.0,Rain,1045.84
9363.0,2024-01-09T09:26Z,London,Winter,0.59,61.0,19.09,39.18,8287.0,Storm,1037.13
9364.0,28/01/2024 03AM,London,Winter,3.22,62.0,14.36,3.89,2442.0,Rain,1001.14
9365.0,Unknown,London,Autumn,5.55,82.0,35.82,30.29,4738.0,Storm,969.28
9366.0,2024-07-11 05:21,London,Summer,19.04,80.0,9.46,60.72,841.0,Storm,1046.66
9367.0,2024-02-02T02:41Z,London,Winter,21.52,31.0,35.31,52.71,935.0,Storm,971.1
9368.0,2024-02-18T01:48Z,London,Winter,17.2,44.0,22.84,13.1,5719.0,Rain,986.25
9369.0,2024-06-01 20:50,London,Summer,-0.15,66.0,19.51,44.97,7921.0,Fog,1002.61
9370.0,2024-06-21 05:11,London,Summer,9.5,57.0,6.57,47.85,2217.0,Rain,952.42
9371.0,05/01/2024 03AM,London,Spring,15.89,75.0,24.92,55.56,3241.0,Rain,975.29
9372.0,2024-04-12 08:18,London,Spring,11.95,66.0,49.69,24.71,6294.0,Rain,
9373.0,2024-07-08T03:44Z,London,Summer,-2.87,95.0,39.9,61.55,6827.0,Snow,954.74
9374.0,2024-02-18T09:21Z,London,Winter,34.43,68.0,17.16,16.19,9834.0,Storm,963.87
9375.0,2024-06-17T17:20Z,London,Summer,23.52,98.0,20.42,59.08,6115.0,Rain,1039.75
9376.0,2024-04-15T11:20Z,London,Spring,7.64,38.0,5.15,27.65,294.0,Rain,1024.0
9377.0,23/01/2024 06PM,London,Winter,31.72,42.0,9.11,67.32,7168.0,Clear,1032.9
9378.0,24/03/2024 05PM,London,Spring,5.81,,35.46,0.37,8286.0,Clear,973.27
9379.0,2024-06-20T04:30Z,London,Summer,8.55,86.0,42.29,38.28,1209.0,Clear,1009.44
9380.0,03/04/2024 10AM,London,Spring,-3.11,45.0,38.16,45.97,8465.0,Clear,954.19
9381.0,2024-06-27 15:53,London,Summer,31.55,99.0,34.02,15.39,6029.0,Rain,953.56
9382.0,2024-05-17 20:58,London,Spring,8.86,42.0,44.99,49.06,3247.0,Storm,963.21
9383.0,04/03/2024 09AM,London,Spring,6.96,49.0,15.66,5.49,9770.0,Snow,1023.35
9384.0,,London,Autumn,13.26,30.0,17.2,13.78,6011.0,Fog,972.91
9385.0,07/02/2024 02PM,London,Summer,0.54,93.0,28.49,17.28,4786.0,Rain,1028.55
9386.0,2024-02-08T20:02Z,London,Winter,32.85,37.0,18.96,9.48,9087.0,Storm,1035.26
9387.0,2024-06-14 10:59,London,Summer,0.91,30.0,28.61,73.92,8709.0,Storm,967.85
9388.0,26/06/2024 06AM,London,Summer,10.69,69.0,13.7,5.98,5650.0,Clear,960.64
9389.0,2024-05-06 13:28,London,Spring,22.41,98.0,37.82,36.69,6787.0,Fog,996.21
9390.0,05/06/2024 08PM,London,Spring,-4.32,80.0,12.05,29.89,3739.0,Storm,956.99
9391.0,2024-03-03 01:18,London,Spring,24.36,22.0,46.25,62.74,7157.0,Rain,968.84
9392.0,21/01/2024 06PM,London,Winter,13.63,62.0,2.08,23.35,397.0,Fog,1046.08
